code,code_system,paraphrased_desc,short_desc,category,license_status,version_year
L5650,HCPCS,"Additions to lower extremity, total contact, above knee or knee disarticulation",Tot contact ak/knee disart s38      A,Orthotics/Prosthetics,free,2025
L5650,HCPCS,socket,,Orthotics/Prosthetics,free,2025
L5651,HCPCS,"Addition to lower extremity, above knee, flexible inner socket, external frame",Ak flex inner socket ext fra38      A,Orthotics/Prosthetics,free,2025
L5652,HCPCS,"Addition to lower extremity, suction suspension, above knee or knee",Suction susp ak/knee disart 38      A,Orthotics/Prosthetics,free,2025
L5652,HCPCS,disarticulation socket,,Orthotics/Prosthetics,free,2025
L5653,HCPCS,"Addition to lower extremity, knee disarticulation, expandable wall socket",Knee disart expand wall sock38      A,Orthotics/Prosthetics,free,2025
L5654,HCPCS,"Addition to lower extremity, socket insert, symes, (kemblo, pelite, aliplast,",Socket insert symes         38      A,Orthotics/Prosthetics,free,2025
L5654,HCPCS,plastazote or equal),,Orthotics/Prosthetics,free,2025
L5655,HCPCS,"Addition to lower extremity, socket insert, below knee (kemblo, pelite,",Socket insert below knee    38      A,Orthotics/Prosthetics,free,2025
L5655,HCPCS,"aliplast, plastazote or equal)",,Orthotics/Prosthetics,free,2025
L5656,HCPCS,"Addition to lower extremity, socket insert, knee disarticulation (kemblo,",Socket insert knee articulat38      A,Orthotics/Prosthetics,free,2025
L5656,HCPCS,"pelite, aliplast, plastazote or equal)",,Orthotics/Prosthetics,free,2025
L5658,HCPCS,"Addition to lower extremity, socket insert, above knee (kemblo, pelite,",Socket insert above knee    38      A,Orthotics/Prosthetics,free,2025
L5658,HCPCS,"aliplast, plastazote or equal)",,Orthotics/Prosthetics,free,2025
L5661,HCPCS,"Addition to lower extremity, socket insert, multi-durometer symes",Multi-durometer symes       38      A,Orthotics/Prosthetics,free,2025
L5665,HCPCS,"Addition to lower extremity, socket insert, multi-durometer, below knee",Multi-durometer below knee  38      A,Orthotics/Prosthetics,free,2025
L5666,HCPCS,"Addition to lower extremity, below knee, cuff suspension",Below knee cuff suspension  38      A,Orthotics/Prosthetics,free,2025
L5668,HCPCS,"Addition  to lower extremity, below knee, molded distal cushion",Bk molded distal cushion    38      A,Orthotics/Prosthetics,free,2025
L5670,HCPCS,"Addition to lower extremity, below knee, molded supracondylar suspension ('pts'",Bk molded supracondylar susp38      A,Orthotics/Prosthetics,free,2025
L5670,HCPCS,or similar),,Orthotics/Prosthetics,free,2025
L5671,HCPCS,"Addition to lower extremity, below knee / above knee suspension locking",Bk/ak locking mechanism     38      A,Orthotics/Prosthetics,free,2025
L5671,HCPCS,"mechanism (shuttle, lanyard or equal), excludes socket insert",,Orthotics/Prosthetics,free,2025
L5672,HCPCS,"Addition to lower extremity, below knee, removable medial brim suspension",Bk removable medial brim sus38      A,Orthotics/Prosthetics,free,2025
L5673,HCPCS,"Addition to lower extremity, below knee/above knee, custom fabricated from",Socket insert w lock mech   38      A,Orthotics/Prosthetics,free,2025
L5673,HCPCS,"existing mold or prefabricated, socket insert, silicone gel, elastomeric or",,Orthotics/Prosthetics,free,2025
L5673,HCPCS,"equal, for use with locking mechanism",,Orthotics/Prosthetics,free,2025
L5676,HCPCS,"Additions to lower extremity, below knee, knee joints, single axis, pair",Bk knee joints single axis p38      A,Orthotics/Prosthetics,free,2025
L5677,HCPCS,"Additions to lower extremity, below knee, knee joints, polycentric, pair",Bk knee joints polycentric p38      A,Orthotics/Prosthetics,free,2025
L5678,HCPCS,"Additions to lower extremity, below knee, joint covers, pair",Bk joint covers pair        38      A,Orthotics/Prosthetics,free,2025
L5679,HCPCS,"Addition to lower extremity, below knee/above knee, custom fabricated from",Socket insert w/o lock mech 38      A,Orthotics/Prosthetics,free,2025
L5679,HCPCS,"existing mold or prefabricated, socket insert, silicone gel, elastomeric or",,Orthotics/Prosthetics,free,2025
L5679,HCPCS,"equal, not for use with locking mechanism",,Orthotics/Prosthetics,free,2025
L5680,HCPCS,"Addition to lower extremity, below knee, thigh lacer, nonmolded",Bk thigh lacer non-molded   38      A,Orthotics/Prosthetics,free,2025
L5681,HCPCS,"Addition to lower extremity, below knee/above knee, custom fabricated socket",Intl custm cong/latyp insert38      A,Orthotics/Prosthetics,free,2025
L5681,HCPCS,"insert for congenital or atypical traumatic amputee, silicone gel, elastomeric",,Orthotics/Prosthetics,free,2025
L5681,HCPCS,"or equal, for use with or without locking mechanism, initial only (for other",,Orthotics/Prosthetics,free,2025
L5681,HCPCS,"than initial, use code l5673 or l5679)",,Orthotics/Prosthetics,free,2025
L5682,HCPCS,"Addition to lower extremity, below knee, thigh lacer, gluteal/ischial, molded",Bk thigh lacer glut/ischia m38      A,Orthotics/Prosthetics,free,2025
L5683,HCPCS,"Addition to lower extremity, below knee/above knee, custom fabricated socket",Initial custom socket insert38      A,Orthotics/Prosthetics,free,2025
L5683,HCPCS,"insert for other than congenital or atypical traumatic amputee, silicone gel,",,Orthotics/Prosthetics,free,2025
L5683,HCPCS,"elastomeric or equal, for use with or without locking mechanism, initial only",,Orthotics/Prosthetics,free,2025
L5683,HCPCS,"(for other than initial, use code l5673 or l5679)",,Orthotics/Prosthetics,free,2025
L5684,HCPCS,"Addition to lower extremity, below knee, fork strap",Bk fork strap               38      A,Orthotics/Prosthetics,free,2025
L5685,HCPCS,"Addition to lower extremity prosthesis, below knee, suspension/sealing sleeve,",Below knee sus/seal sleeve  38      A,Orthotics/Prosthetics,free,2025
L5685,HCPCS,"with or without valve, any material, each",,Orthotics/Prosthetics,free,2025
L5686,HCPCS,"Addition to lower extremity, below knee, back check (extension control)",Bk back check               38      A,Orthotics/Prosthetics,free,2025
L5688,HCPCS,"Addition to lower extremity, below knee, waist belt, webbing",Bk waist belt webbing       38      A,Orthotics/Prosthetics,free,2025
L5690,HCPCS,"Addition to lower extremity, below knee, waist belt, padded and lined",Bk waist belt padded and lin38      A,Orthotics/Prosthetics,free,2025
L5692,HCPCS,"Addition to lower extremity, above knee, pelvic control belt, light",Ak pelvic control belt light38      A,Orthotics/Prosthetics,free,2025
L5694,HCPCS,"Addition to lower extremity, above knee, pelvic control belt, padded and lined",Ak pelvic control belt pad/l38      A,Orthotics/Prosthetics,free,2025
L5695,HCPCS,"Addition to lower extremity, above knee, pelvic control, sleeve suspension,",Ak sleeve susp neoprene/equa38      A,Orthotics/Prosthetics,free,2025
L5695,HCPCS,"neoprene or equal, each",,Orthotics/Prosthetics,free,2025
L5696,HCPCS,"Addition to lower extremity, above knee or knee disarticulation, pelvic joint",Ak/knee disartic pelvic join38      A,Orthotics/Prosthetics,free,2025
L5697,HCPCS,"Addition to lower extremity, above knee or knee disarticulation, pelvic band",Ak/knee disartic pelvic band38      A,Orthotics/Prosthetics,free,2025
L5698,HCPCS,"Addition to lower extremity, above knee or knee disarticulation, silesian",Ak/knee disartic silesian ba38      A,Orthotics/Prosthetics,free,2025
L5698,HCPCS,bandage,,Orthotics/Prosthetics,free,2025
L5699,HCPCS,"All lower extremity prostheses, shoulder harness",Shoulder harness            38      A,Orthotics/Prosthetics,free,2025
L5700,HCPCS,"Replacement, socket, below knee, molded to patient model",Replace socket below knee   38      A,Orthotics/Prosthetics,free,2025
L5701,HCPCS,"Replacement, socket, above knee/knee disarticulation, including attachment",Replace socket above knee   38      A,Orthotics/Prosthetics,free,2025
L5701,HCPCS,"plate, molded to patient model",,Orthotics/Prosthetics,free,2025
L5702,HCPCS,"Replacement, socket, hip disarticulation, including hip joint, molded to",Replace socket hip          38      A,Orthotics/Prosthetics,free,2025
L5702,HCPCS,patient model,,Orthotics/Prosthetics,free,2025
L5703,HCPCS,"Ankle, symes, molded to patient model, socket without solid ankle cushion heel",Symes ankle w/o (sach) foot 38      A,Orthotics/Prosthetics,free,2025
L5703,HCPCS,"(sach) foot, replacement only",,Orthotics/Prosthetics,free,2025
L5704,HCPCS,"Custom shaped protective cover, below knee",Custom shape cover bk       38      A,Orthotics/Prosthetics,free,2025
L5705,HCPCS,"Custom shaped protective cover, above knee",Custom shape cover ak       38      A,Orthotics/Prosthetics,free,2025
L5706,HCPCS,"Custom shaped protective cover, knee disarticulation",Custom shape cvr knee disart38      A,Orthotics/Prosthetics,free,2025
L5707,HCPCS,"Custom shaped protective cover, hip disarticulation",Custom shape cvr hip disart 38      A,Orthotics/Prosthetics,free,2025
L5710,HCPCS,"Addition, exoskeletal knee-shin system, single axis, manual lock",Kne-shin exo sng axi mnl loc38      A,Orthotics/Prosthetics,free,2025
L5711,HCPCS,"Additions exoskeletal knee-shin system, single axis, manual lock, ultra-light",Knee-shin exo mnl lock ultra38      A,Orthotics/Prosthetics,free,2025
L5711,HCPCS,material,,Orthotics/Prosthetics,free,2025
L5712,HCPCS,"Addition, exoskeletal knee-shin system, single axis, friction swing and stance",Knee-shin exo frict swg & st38      A,Orthotics/Prosthetics,free,2025
L5712,HCPCS,phase control (safety knee),,Orthotics/Prosthetics,free,2025
L5714,HCPCS,"Addition, exoskeletal knee-shin system, single axis, variable friction swing",Knee-shin exo variable frict38      A,Orthotics/Prosthetics,free,2025
L5714,HCPCS,phase control,,Orthotics/Prosthetics,free,2025
L5716,HCPCS,"Addition, exoskeletal knee-shin system, polycentric, mechanical stance phase",Knee-shin exo mech stance ph38      A,Orthotics/Prosthetics,free,2025
L5716,HCPCS,lock,,Orthotics/Prosthetics,free,2025
L5718,HCPCS,"Addition, exoskeletal knee-shin system, polycentric, friction swing and stance",Knee-shin exo frct swg & sta38      A,Orthotics/Prosthetics,free,2025
L5718,HCPCS,phase control,,Orthotics/Prosthetics,free,2025
L5722,HCPCS,"Addition, exoskeletal knee-shin system, single axis, pneumatic swing, friction",Knee-shin pneum swg frct exo38      A,Orthotics/Prosthetics,free,2025
L5722,HCPCS,stance phase control,,Orthotics/Prosthetics,free,2025
L5724,HCPCS,"Addition, exoskeletal knee-shin system, single axis, fluid swing phase control",Knee-shin exo fluid swing ph38      A,Orthotics/Prosthetics,free,2025
L5726,HCPCS,"Addition, exoskeletal knee-shin system, single axis, external joints fluid",Knee-shin ext jnts fld swg e38      A,Orthotics/Prosthetics,free,2025
L5726,HCPCS,swing phase control,,Orthotics/Prosthetics,free,2025
L5728,HCPCS,"Addition, exoskeletal knee-shin system, single axis, fluid swing and stance",Knee-shin fluid swg & stance38      A,Orthotics/Prosthetics,free,2025
L5728,HCPCS,phase control,,Orthotics/Prosthetics,free,2025
L5780,HCPCS,"Addition, exoskeletal knee-shin system, single axis, pneumatic/hydra pneumatic",Knee-shin pneum/hydra pneum 38      A,Orthotics/Prosthetics,free,2025
L5780,HCPCS,swing phase control,,Orthotics/Prosthetics,free,2025
L5781,HCPCS,"Addition to lower limb prosthesis, vacuum pump, residual limb volume management",Lower limb pros vacuum pump 38      A,Orthotics/Prosthetics,free,2025
L5781,HCPCS,and moisture evacuation system,,Orthotics/Prosthetics,free,2025
L5782,HCPCS,"Addition to lower limb prosthesis, vacuum pump, residual limb volume management",Hd low limb pros vacuum pump38      A,Orthotics/Prosthetics,free,2025
L5782,HCPCS,"and moisture evacuation system, heavy duty",,Orthotics/Prosthetics,free,2025
L5783,HCPCS,"Addition to lower extremity, user adjustable, mechanical, residual limb volume",Add low ext mec limb vol sys38      A,Orthotics/Prosthetics,free,2025
L5783,HCPCS,management system,,Orthotics/Prosthetics,free,2025
L5785,HCPCS,"Addition, exoskeletal system, below knee, ultra-light material (titanium,",Exoskeletal bk ultralt mater38      A,Orthotics/Prosthetics,free,2025
L5785,HCPCS,carbon fiber or equal),,Orthotics/Prosthetics,free,2025
L5790,HCPCS,"Addition, exoskeletal system, above knee, ultra-light material (titanium,",Exoskeletal ak ultra-light m38      A,Orthotics/Prosthetics,free,2025
L5790,HCPCS,carbon fiber or equal),,Orthotics/Prosthetics,free,2025
L5795,HCPCS,"Addition, exoskeletal system, hip disarticulation, ultra-light material",Exoskel hip ultra-light mate38      A,Orthotics/Prosthetics,free,2025
L5795,HCPCS,"(titanium, carbon fiber or equal)",,Orthotics/Prosthetics,free,2025
L5810,HCPCS,"Addition, endoskeletal knee-shin system, single axis, manual lock",Endoskel knee-shin mnl lock 38      A,Orthotics/Prosthetics,free,2025
L5811,HCPCS,"Addition, endoskeletal knee-shin system, single axis, manual lock, ultra-light",Endo knee-shin mnl lck ultra38      A,Orthotics/Prosthetics,free,2025
L5811,HCPCS,material,,Orthotics/Prosthetics,free,2025
L5812,HCPCS,"Addition, endoskeletal knee-shin system, single axis, friction swing and stance",Endo knee-shin frct swg & st38      A,Orthotics/Prosthetics,free,2025
L5812,HCPCS,phase control (safety knee),,Orthotics/Prosthetics,free,2025
L5814,HCPCS,"Addition, endoskeletal knee-shin system, polycentric, hydraulic swing phase",Endo knee-shin hydral swg ph38      A,Orthotics/Prosthetics,free,2025
L5814,HCPCS,"control, mechanical stance phase lock",,Orthotics/Prosthetics,free,2025
L5816,HCPCS,"Addition, endoskeletal knee-shin system, polycentric, mechanical stance phase",Endo knee-shin polyc mch sta38      A,Orthotics/Prosthetics,free,2025
L5816,HCPCS,lock,,Orthotics/Prosthetics,free,2025
L5818,HCPCS,"Addition, endoskeletal knee-shin system, polycentric, friction swing, and",Endo knee-shin frct swg & st38      A,Orthotics/Prosthetics,free,2025
L5818,HCPCS,stance phase control,,Orthotics/Prosthetics,free,2025
L5822,HCPCS,"Addition, endoskeletal knee-shin system, single axis, pneumatic swing, friction",Endo knee-shin pneum swg frc38      A,Orthotics/Prosthetics,free,2025
L5822,HCPCS,stance phase control,,Orthotics/Prosthetics,free,2025
L5824,HCPCS,"Addition, endoskeletal knee-shin system, single axis, fluid swing phase control",Endo knee-shin fluid swing p38      A,Orthotics/Prosthetics,free,2025
L5826,HCPCS,"Addition, endoskeletal knee-shin system, single axis, hydraulic swing phase",Miniature knee joint        38      A,Orthotics/Prosthetics,free,2025
L5826,HCPCS,"control, with miniature high activity frame",,Orthotics/Prosthetics,free,2025
L5828,HCPCS,"Addition, endoskeletal knee-shin system, single axis, fluid swing and stance",Endo knee-shin fluid swg/sta38      A,Orthotics/Prosthetics,free,2025
L5828,HCPCS,phase control,,Orthotics/Prosthetics,free,2025
L5830,HCPCS,"Addition, endoskeletal knee-shin system, single axis, pneumatic/ swing phase",Endo knee-shin pneum/swg pha38      A,Orthotics/Prosthetics,free,2025
L5830,HCPCS,control,,Orthotics/Prosthetics,free,2025
L5840,HCPCS,"Addition, endoskeletal knee/shin system, 4-bar linkage or multiaxial, pneumatic",Multi-axial knee/shin system38      A,Orthotics/Prosthetics,free,2025
L5840,HCPCS,swing phase control,,Orthotics/Prosthetics,free,2025
L5841,HCPCS,"Addition, endoskeletal knee-shin system, polycentric, pneumatic swing, and",Addition endoskletl knee-shi38      A,Orthotics/Prosthetics,free,2025
L5841,HCPCS,stance phase control,,Orthotics/Prosthetics,free,2025
L5845,HCPCS,"Addition, endoskeletal, knee-shin system, stance flexion feature, adjustable",Knee-shin sys stance flexion38      A,Orthotics/Prosthetics,free,2025
L5848,HCPCS,"Addition to endoskeletal knee-shin system, fluid stance extension, dampening",Knee-shin sys hydraul stance38      A,Orthotics/Prosthetics,free,2025
